brand,model,year,price,mileage,fuel_type,transmission,engine_capacity,body_type,location,condition,seller_type,color,features_count,vehicle_age,tax_era,brand_category,fuel_efficiency,is_popular_model,log_price,age_group,mileage_per_year,mileage_category,brand_age_interaction,is_premium_combo,engine_category,fuel_efficiency_enc,tax_era_enc,mileage_category_enc,engine_category_enc
Nissan,Note,2019,2229908.0,83578,Hybrid,Automatic,1300,Wagon,Colombo,Used,Individual,Red,19,5,Medium Tax Era,Standard,High,0,14.617471335428778,Mid (4-7yr),16715.6,Medium,0,0,Small,3,2,2,2
Mazda,CX-3,2010,669104.0,135535,Petrol,Automatic,2000,SUV,Colombo,Used,Individual,White,7,14,Low Tax Era,Standard,Low,0,13.413696277467544,Vintage (13+yr),9681.07142857143,High,0,0,Medium,1,1,3,3
Honda,Fit,2013,1369756.0,156737,Hybrid,Manual,2000,Hatchback,Negombo,Reconditioned,Dealer,Black,21,11,Low Tax Era,Standard,High,1,14.130143909809213,Old (8-12yr),14248.818181818182,Very High,0,1,Medium,3,1,4,3
Toyota,Vezel,2011,1035389.0,154693,Petrol,Automatic,1000,SUV,Colombo,Used,Individual,Silver,21,13,Low Tax Era,Standard,Medium,1,13.85028872530015,Vintage (13+yr),11899.461538461539,Very High,0,0,Small,2,1,4,2
Honda,Insight,2013,1213819.0,131559,Diesel,Manual,2000,Wagon,Kandy,Used,Individual,Green,24,11,Low Tax Era,Standard,Low,0,14.009282969427252,Old (8-12yr),11959.90909090909,High,0,0,Medium,1,1,3,3
Toyota,Prius,2019,3556909.0,87376,Hybrid,Automatic,1500,Wagon,Colombo,Used,Dealer,Red,19,5,Medium Tax Era,Standard,High,1,15.084402748389513,Mid (4-7yr),17475.2,Medium,0,0,Small,3,2,2,2
Toyota,Premio,2017,1821458.0,59984,Petrol,Manual,1500,Sedan,Galle,Reconditioned,Dealer,White,9,7,Medium Tax Era,Standard,Low,0,14.415148386256208,Mid (4-7yr),8569.142857142857,Medium,0,0,Small,1,2,2,2
Toyota,Vitz,2019,2600786.0,50922,Diesel,Automatic,1300,Hatchback,Colombo,Used,Dealer,White,10,5,Medium Tax Era,Standard,Medium,0,14.771324649497329,Mid (4-7yr),10184.4,Medium,0,0,Small,2,2,2,2
Suzuki,Every,2014,827174.0,157937,Petrol,Automatic,2000,Van,Colombo,Used,Dealer,Gold,21,10,Low Tax Era,Standard,Low,0,13.625771559842457,Old (8-12yr),15793.7,Very High,0,0,Medium,1,1,4,3
Suzuki,Ertiga,2017,1151251.0,46800,Petrol,Manual,1800,Coupe,Colombo,Reconditioned,Individual,White,16,7,Medium Tax Era,Standard,Low,0,13.956360603792273,Mid (4-7yr),6685.714285714285,Low,0,0,Medium,1,2,1,3
Suzuki,Celerio,2015,1129054.0,99315,Hybrid,Manual,1300,SUV,Gampaha,Used,Dealer,Silver,13,9,Low Tax Era,Standard,High,0,13.93689155762282,Old (8-12yr),11035.0,Medium,0,0,Small,3,1,2,2
Mitsubishi,Outlander,2021,3100515.0,42444,Hybrid,Automatic,1000,SUV,Negombo,Reconditioned,Individual,White,10,3,High Tax Era,Standard,High,0,14.947079107216744,New (0-3yr),14148.0,Low,0,0,Small,3,3,1,2
Mitsubishi,Lancer,2011,761012.0,149110,Diesel,Manual,2000,Wagon,Colombo,Reconditioned,Dealer,Black,15,13,Low Tax Era,Standard,Low,0,13.542405719483721,Vintage (13+yr),11470.0,High,0,0,Medium,1,1,3,3
Mitsubishi,Lancer,2018,2227064.0,70041,Electric,Automatic,0,Wagon,Negombo,Used,Individual,White,8,6,Medium Tax Era,Standard,Very High,0,14.616195133060984,Mid (4-7yr),11673.5,Medium,0,0,Micro,4,2,2,1
Mazda,CX-5,2021,2848905.0,23464,Petrol,Automatic,1300,SUV,Ratnapura,Reconditioned,Dealer,Black,10,3,High Tax Era,Standard,Medium,0,14.862445618902736,New (0-3yr),7821.333333333333,Low,0,0,Small,2,3,1,2
Suzuki,Hustler,2016,1123720.0,61883,Diesel,Automatic,2000,Wagon,Jaffna,Used,Individual,Brown,11,8,Medium Tax Era,Standard,Low,0,13.932156057983361,Old (8-12yr),7735.375,Medium,0,0,Medium,1,2,2,3
Honda,Fit,2017,2422483.0,65287,Hybrid,Automatic,1800,Hatchback,Kandy,Used,Dealer,White,23,7,Medium Tax Era,Standard,High,1,14.700304017978086,Mid (4-7yr),9326.714285714286,Medium,0,0,Medium,3,2,2,3
Hyundai,Accent,2020,2616546.0,42125,Hybrid,Manual,1800,Van,Colombo,Used,Individual,White,21,4,High Tax Era,Standard,High,0,14.777366067560644,Mid (4-7yr),10531.25,Low,0,0,Medium,3,3,1,3
Mitsubishi,Pajero,2014,1170080.0,155675,Hybrid,Automatic,1800,Hatchback,Anuradhapura,Used,Dealer,Red,10,10,Low Tax Era,Standard,High,0,13.97258353514683,Old (8-12yr),15567.5,Very High,0,0,Medium,3,1,4,3
Toyota,Axio,2016,2173154.0,99003,Hybrid,Automatic,2000,Sedan,Jaffna,Used,Dealer,White,11,8,Medium Tax Era,Standard,High,1,14.59169058665329,Old (8-12yr),12375.375,Medium,0,0,Medium,3,2,2,3
BMW,318i,2017,3570151.0,88974,Petrol,Automatic,3500,Hatchback,Colombo,Used,Dealer,Silver,18,7,Medium Tax Era,Luxury,Low,0,15.088118729880257,Mid (4-7yr),12710.57142857143,Medium,7,0,Large,1,2,2,4
Toyota,Aqua,2011,1048655.0,102925,Petrol,Automatic,1000,Hatchback,Colombo,Used,Individual,Brown,23,13,Low Tax Era,Standard,Medium,1,13.863019902233983,Vintage (13+yr),7917.307692307692,High,0,0,Small,2,1,3,2
Toyota,Vezel,2020,2937879.0,37437,Diesel,Manual,1000,SUV,Colombo,Used,Dealer,Black,18,4,High Tax Era,Standard,Medium,1,14.893198790770176,Mid (4-7yr),9359.25,Low,0,0,Small,2,3,1,2
Suzuki,Alto,2012,932240.0,84073,Hybrid,Automatic,660,Hatchback,Colombo,Reconditioned,Dealer,Black,20,12,Low Tax Era,Standard,High,1,13.745346643931715,Old (8-12yr),7006.083333333333,Medium,0,1,Micro,3,1,2,1
Honda,Accord,2012,1258272.0,150687,Hybrid,Manual,2000,Van,Kurunegala,Reconditioned,Dealer,Black,24,12,Low Tax Era,Standard,High,0,14.04525070382779,Old (8-12yr),12557.25,Very High,0,0,Medium,3,1,4,3
Honda,Grace,2019,2913464.0,42669,Hybrid,Automatic,1500,Sedan,Colombo,Used,Individual,White,14,5,Medium Tax Era,Standard,High,0,14.884853652450376,Mid (4-7yr),8533.8,Low,0,0,Small,3,2,1,2
Suzuki,Celerio,2011,564463.0,95198,Petrol,Manual,2000,Van,Kandy,Reconditioned,Individual,Black,13,13,Low Tax Era,Standard,Low,0,13.24363188728759,Vintage (13+yr),7322.923076923077,Medium,0,0,Medium,1,1,2,3
Mazda,CX-3,2021,3170972.0,32536,Petrol,Automatic,1300,Coupe,Kalutara,Used,Dealer,White,23,3,High Tax Era,Standard,Medium,0,14.969549038820091,New (0-3yr),10845.333333333334,Low,0,0,Small,2,3,1,2
Toyota,CH-R,2013,1023375.0,152468,Petrol,Manual,2000,SUV,Batticaloa,Used,Individual,Silver,19,11,Low Tax Era,Standard,Low,0,13.838617523837183,Old (8-12yr),13860.727272727272,Very High,0,0,Medium,1,1,4,3
Suzuki,Ertiga,2018,1523576.0,108560,Hybrid,Manual,1300,Van,Gampaha,Used,Dealer,White,7,6,Medium Tax Era,Standard,High,0,14.236571417646967,Mid (4-7yr),18093.333333333332,High,0,0,Small,3,2,3,2
Hyundai,Elantra,2012,807477.0,243161,Hybrid,Manual,2000,SUV,Colombo,Used,Dealer,Silver,18,12,Low Tax Era,Standard,High,0,13.601671089125764,Old (8-12yr),20263.416666666668,Very High,0,0,Medium,3,1,4,3
Toyota,Axio,2020,3986428.0,15823,Hybrid,Automatic,2000,Sedan,Colombo,Used,Individual,White,19,4,High Tax Era,Standard,High,1,15.198406400656967,Mid (4-7yr),3955.75,Low,0,0,Medium,3,3,1,3
Honda,Fit,2015,1718690.0,99426,Hybrid,Manual,1000,Hatchback,Galle,Used,Individual,Black,20,9,Low Tax Era,Standard,High,1,14.357073512535097,Old (8-12yr),11047.333333333334,Medium,0,0,Small,3,1,2,2
Honda,Freed,2017,1876813.0,80854,Petrol,Automatic,1300,Van,Anuradhapura,Reconditioned,Individual,Black,24,7,Medium Tax Era,Standard,Medium,0,14.445086216359067,Mid (4-7yr),11550.57142857143,Medium,0,0,Small,2,2,2,2
Honda,City,2021,3824219.0,18325,Diesel,Automatic,1300,Hatchback,Negombo,Used,Dealer,Black,23,3,High Tax Era,Standard,Medium,0,15.156865082879316,New (0-3yr),6108.333333333333,Low,0,0,Small,2,3,1,2
Toyota,CH-R,2016,2470756.0,107782,Electric,Automatic,0,SUV,Galle,Used,Individual,Black,20,8,Medium Tax Era,Standard,Very High,0,14.720035139382247,Old (8-12yr),13472.75,High,0,0,Micro,4,2,3,1
Toyota,Allion,2014,1447490.0,89950,Petrol,Automatic,1500,Sedan,Colombo,Used,Dealer,White,20,10,Low Tax Era,Standard,Low,0,14.185342270793377,Old (8-12yr),8995.0,Medium,0,0,Small,1,1,2,2
Nissan,Note,2011,758355.0,130420,Diesel,Automatic,1300,Hatchback,Negombo,Used,Individual,Black,23,13,Low Tax Era,Standard,Medium,0,13.538908211362267,Vintage (13+yr),10032.307692307691,High,0,0,Small,2,1,3,2
Mitsubishi,Mirage,2018,2316559.0,63684,Hybrid,Automatic,2000,Van,Gampaha,Used,Dealer,Grey,17,6,Medium Tax Era,Standard,High,0,14.655593884647379,Mid (4-7yr),10614.0,Medium,0,0,Medium,3,2,2,3
Mazda,Mazda 3,2015,2016168.0,95333,Electric,Automatic,0,SUV,Colombo,Used,Dealer,Silver,20,9,Low Tax Era,Standard,Very High,0,14.51670973402499,Old (8-12yr),10592.555555555555,Medium,0,0,Micro,4,1,2,1
Suzuki,Swift,2019,1535829.0,79632,Petrol,Automatic,1000,Hatchback,Colombo,Used,Individual,White,15,5,Medium Tax Era,Standard,Medium,1,14.244581509481261,Mid (4-7yr),15926.4,Medium,0,0,Small,2,2,2,2
Mazda,Demio,2013,1025101.0,87048,Petrol,Manual,1300,Hatchback,Gampaha,Used,Dealer,Blue,21,11,Low Tax Era,Standard,Medium,0,13.840302677798757,Old (8-12yr),7913.454545454545,Medium,0,0,Small,2,1,2,2
Toyota,Camry,2019,2510637.0,116681,Petrol,Automatic,1000,Sedan,Negombo,Used,Individual,White,10,5,Medium Tax Era,Standard,Medium,0,14.736047462075806,Mid (4-7yr),23336.2,High,0,0,Small,2,2,3,2
Toyota,Corolla,2013,1457222.0,172449,Electric,Automatic,0,Sedan,Batticaloa,Reconditioned,Dealer,White,23,11,Low Tax Era,Standard,Very High,0,14.192043127686741,Old (8-12yr),15677.181818181818,Very High,0,0,Micro,4,1,4,1
Toyota,Prius,2018,2691908.0,90298,Diesel,Automatic,1000,Coupe,Negombo,Used,Individual,White,19,6,Medium Tax Era,Standard,Medium,1,14.805761165312093,Mid (4-7yr),15049.666666666666,Medium,0,0,Small,2,2,2,2
KIA,Rio,2009,555088.0,121911,Petrol,Automatic,1500,SUV,Negombo,Reconditioned,Dealer,Gold,23,15,Low Tax Era,Standard,Low,0,13.226883740232584,Vintage (13+yr),8127.4,High,0,0,Small,1,1,3,2
Suzuki,Spacia,2020,2094599.0,16019,Hybrid,Manual,1300,SUV,Galle,Used,Dealer,Black,10,4,High Tax Era,Standard,High,0,14.554873162321183,Mid (4-7yr),4004.75,Low,0,0,Small,3,3,1,2
Toyota,Camry,2016,2104885.0,60115,Hybrid,Manual,2000,Sedan,Gampaha,Used,Individual,Black,12,8,Medium Tax Era,Standard,High,0,14.559771866862492,Old (8-12yr),7514.375,Medium,0,0,Medium,3,2,2,3
Honda,Freed,2014,1477492.0,185852,Electric,Automatic,0,Van,Gampaha,Reconditioned,Dealer,Silver,10,10,Low Tax Era,Standard,Very High,0,14.20585729051851,Old (8-12yr),18585.2,Very High,0,0,Micro,4,1,4,1
Mazda,Mazda 3,2017,1693277.0,102979,Petrol,Automatic,1800,Wagon,Kandy,Used,Individual,Silver,23,7,Medium Tax Era,Standard,Low,0,14.34217685318729,Mid (4-7yr),14711.285714285714,High,0,0,Medium,1,2,3,3
Suzuki,Every,2018,1750310.0,76527,Hybrid,Automatic,1000,Van,Gampaha,Reconditioned,Individual,Silver,13,6,Medium Tax Era,Standard,High,0,14.375304044396097,Mid (4-7yr),12754.5,Medium,0,0,Small,3,2,2,2
Mazda,CX-3,2014,1152701.0,100967,Petrol,Automatic,2000,Hatchback,Ratnapura,Reconditioned,Dealer,White,6,10,Low Tax Era,Standard,Low,0,13.957619309644421,Old (8-12yr),10096.7,High,0,0,Medium,1,1,3,3
Toyota,Corolla,2019,2921283.0,100587,Hybrid,Automatic,1500,Sedan,Colombo,Used,Individual,Silver,6,5,Medium Tax Era,Standard,High,0,14.887533803620704,Mid (4-7yr),20117.4,High,0,0,Small,3,2,3,2
Mazda,CX-5,2011,794121.0,174328,Petrol,Automatic,1300,SUV,Gampaha,Reconditioned,Individual,Black,22,13,Low Tax Era,Standard,Medium,0,13.5849923808189,Vintage (13+yr),13409.846153846154,Very High,0,0,Small,2,1,4,2
Toyota,Vezel,2012,1087012.0,226149,Petrol,Automatic,2000,SUV,Ratnapura,Used,Dealer,Grey,19,12,Low Tax Era,Standard,Low,1,13.89894412555345,Old (8-12yr),18845.75,Very High,0,0,Medium,1,1,4,3
Toyota,Vitz,2017,2283461.0,115172,Diesel,Automatic,1300,Hatchback,Kandy,Used,Individual,Grey,20,7,Medium Tax Era,Standard,Medium,0,14.64120327034764,Mid (4-7yr),16453.14285714286,High,0,0,Small,2,2,3,2
Honda,Grace,2010,728971.0,232150,Petrol,Automatic,1800,Sedan,Colombo,Used,Individual,Black,11,14,Low Tax Era,Standard,Low,0,13.49939060147401,Vintage (13+yr),16582.14285714286,Very High,0,0,Medium,1,1,4,3
Suzuki,Celerio,2018,1798521.0,119139,Hybrid,Automatic,1000,Hatchback,Anuradhapura,Used,Individual,Blue,18,6,Medium Tax Era,Standard,High,0,14.402475774458903,Mid (4-7yr),19856.5,High,0,0,Small,3,2,3,2
Honda,Insight,2021,4114119.0,37778,Electric,Manual,0,SUV,Gampaha,Used,Dealer,White,22,3,High Tax Era,Standard,Very High,0,15.229935517461913,New (0-3yr),12592.666666666666,Low,0,0,Micro,4,3,1,1
Toyota,Prius,2013,1497594.0,169831,Electric,Automatic,0,Wagon,Colombo,Used,Individual,Black,13,11,Low Tax Era,Standard,Very High,1,14.219371046024678,Old (8-12yr),15439.181818181818,Very High,0,0,Micro,4,1,4,1
Nissan,Tiida,2021,2345932.0,28509,Petrol,Automatic,2000,Hatchback,Matara,Used,Individual,Red,11,3,High Tax Era,Standard,Low,0,14.668193748537949,New (0-3yr),9503.0,Low,0,0,Medium,1,3,1,3
Honda,Grace,2020,3311864.0,39182,Hybrid,Automatic,1000,Sedan,Batticaloa,Used,Individual,Black,18,4,High Tax Era,Standard,High,0,15.013022032786976,Mid (4-7yr),9795.5,Low,0,0,Small,3,3,1,2
Toyota,Prius,2016,1797115.0,79585,Diesel,Automatic,2000,Van,Gampaha,Used,Individual,White,8,8,Medium Tax Era,Standard,Low,1,14.401693715713467,Old (8-12yr),9948.125,Medium,0,0,Medium,1,2,2,3
Toyota,Vezel,2009,828103.0,166994,Petrol,Automatic,1000,SUV,Galle,Reconditioned,Dealer,White,23,15,Low Tax Era,Standard,Medium,1,13.626894029344626,Vintage (13+yr),11132.933333333332,Very High,0,1,Small,2,1,4,2
Suzuki,Alto,2013,625203.0,207368,Petrol,Automatic,800,Hatchback,Gampaha,Used,Dealer,White,13,11,Low Tax Era,Standard,Medium,1,13.345833275461647,Old (8-12yr),18851.636363636364,Very High,0,0,Small,2,1,4,2
Toyota,Prius,2017,2237777.0,95413,Diesel,Automatic,1800,SUV,Colombo,Used,Individual,Black,6,7,Medium Tax Era,Standard,Low,1,14.620993967223331,Mid (4-7yr),13630.42857142857,Medium,0,0,Medium,1,2,2,3
BMW,X3,2013,2134756.0,210270,Electric,Manual,0,Hatchback,Negombo,Reconditioned,Individual,Grey,23,11,Low Tax Era,Luxury,Very High,0,14.573863380836967,Old (8-12yr),19115.454545454544,Very High,11,0,Micro,4,1,4,1
KIA,Rio,2011,741092.0,170153,Diesel,Automatic,1000,Hatchback,Gampaha,Used,Individual,White,10,13,Low Tax Era,Standard,Medium,0,13.51588140247587,Vintage (13+yr),13088.692307692309,Very High,0,0,Small,2,1,4,2
Toyota,Aqua,2018,3334524.0,89002,Hybrid,Automatic,1000,Hatchback,Colombo,Reconditioned,Individual,Black,22,6,Medium Tax Era,Standard,High,1,15.019840798402312,Mid (4-7yr),14833.666666666666,Medium,0,1,Small,3,2,2,2
KIA,Picanto,2015,1549631.0,83167,Hybrid,Automatic,1800,Hatchback,Gampaha,Used,Dealer,Silver,15,9,Low Tax Era,Standard,High,0,14.253528041352153,Old (8-12yr),9240.777777777777,Medium,0,0,Medium,3,1,2,3
Hyundai,Elantra,2021,2469600.0,43395,Petrol,Automatic,1500,SUV,Galle,Used,Dealer,White,7,3,High Tax Era,Standard,Low,0,14.719567157093879,New (0-3yr),14465.0,Low,0,0,Small,1,3,1,2
Suzuki,Hustler,2012,524144.0,121581,Petrol,Manual,1300,Hatchback,Kalutara,Used,Individual,White,10,12,Low Tax Era,Standard,Medium,0,13.16952364258119,Old (8-12yr),10131.75,High,0,0,Small,2,1,3,2
Suzuki,Spacia,2010,500000.0,195603,Petrol,Automatic,1800,Wagon,Kalutara,Used,Individual,White,10,14,Low Tax Era,Standard,Low,0,13.122365377402328,Vintage (13+yr),13971.642857142857,Very High,0,0,Medium,1,1,4,3
Toyota,Premio,2018,2069631.0,99682,Diesel,Automatic,2000,Sedan,Batticaloa,Reconditioned,Dealer,Black,5,6,Medium Tax Era,Standard,Low,0,14.542881371659432,Mid (4-7yr),16613.666666666668,Medium,0,0,Medium,1,2,2,3
Suzuki,Hustler,2013,878384.0,237094,Hybrid,Automatic,1800,Coupe,Ratnapura,Reconditioned,Dealer,Silver,12,11,Low Tax Era,Standard,High,0,13.685840273088866,Old (8-12yr),21554.0,Very High,0,0,Medium,3,1,4,3
Benz,E250,2017,3647017.0,88821,Petrol,Automatic,3000,Van,Negombo,Used,Individual,White,15,7,Medium Tax Era,Luxury,Low,0,15.109420405342114,Mid (4-7yr),12688.714285714286,Medium,7,0,Large,1,2,2,4
Suzuki,Ertiga,2016,1252444.0,43323,Diesel,Automatic,1500,Hatchback,Batticaloa,Reconditioned,Individual,Grey,21,8,Medium Tax Era,Standard,Low,0,14.04060819880134,Old (8-12yr),5415.375,Low,0,0,Small,1,2,1,2
Honda,Civic,2017,2076303.0,41979,Diesel,Automatic,1500,Sedan,Colombo,Reconditioned,Individual,White,14,7,Medium Tax Era,Standard,Low,0,14.546099948000085,Mid (4-7yr),5997.0,Low,0,0,Small,1,2,1,2
Mazda,Demio,2013,1045751.0,116680,Hybrid,Manual,1000,Hatchback,Gampaha,Used,Dealer,Silver,17,11,Low Tax Era,Standard,High,0,13.860246801805605,Old (8-12yr),10607.272727272728,High,0,0,Small,3,1,3,2
KIA,Sorento,2021,2637425.0,57642,Hybrid,Automatic,1300,Hatchback,Batticaloa,Used,Individual,Red,5,3,High Tax Era,Standard,High,0,14.78531399950082,New (0-3yr),19214.0,Medium,0,0,Small,3,3,2,2
Nissan,X-Trail,2017,1154294.0,117281,Petrol,Manual,1000,SUV,Gampaha,Used,Dealer,White,5,7,Medium Tax Era,Standard,Medium,0,13.959000325964062,Mid (4-7yr),16754.428571428572,High,0,0,Small,2,2,3,2
Honda,Accord,2011,725727.0,194430,Diesel,Manual,1500,Coupe,Gampaha,Reconditioned,Individual,White,12,13,Low Tax Era,Standard,Low,0,13.494930567958589,Vintage (13+yr),14956.153846153846,Very High,0,0,Small,1,1,4,2
KIA,Picanto,2010,591586.0,235312,Diesel,Automatic,1800,Van,Kandy,Used,Individual,Red,18,14,Low Tax Era,Standard,Low,0,13.290564035270378,Vintage (13+yr),16808.0,Very High,0,0,Medium,1,1,4,3
Toyota,Axio,2013,1252495.0,121965,Petrol,Automatic,1500,Sedan,Colombo,Reconditioned,Dealer,White,9,11,Low Tax Era,Standard,Low,1,14.040648918323283,Old (8-12yr),11087.727272727272,High,0,1,Small,1,1,3,2
Hyundai,Tucson,2015,1302376.0,114155,Hybrid,Automatic,1500,SUV,Gampaha,Used,Individual,White,22,9,Low Tax Era,Standard,High,0,14.079701614369318,Old (8-12yr),12683.888888888889,High,0,0,Small,3,1,3,2
Hyundai,Elantra,2019,2079995.0,117199,Hybrid,Automatic,1000,Wagon,Batticaloa,Used,Dealer,Black,9,5,Medium Tax Era,Standard,High,0,14.547876528598728,Mid (4-7yr),23439.8,High,0,0,Small,3,2,3,2
Toyota,CH-R,2015,2006455.0,48195,Hybrid,Automatic,1000,SUV,Kalutara,Reconditioned,Individual,Silver,23,9,Low Tax Era,Standard,High,0,14.511880539717048,Old (8-12yr),5355.0,Low,0,0,Small,3,1,1,2
Hyundai,Creta,2008,500000.0,211765,Petrol,Manual,1000,Sedan,Colombo,Reconditioned,Dealer,Silver,14,16,Low Tax Era,Standard,Medium,0,13.122365377402328,Vintage (13+yr),13235.3125,Very High,0,0,Small,2,1,4,2
Hyundai,i10,2019,1964163.0,77489,Petrol,Automatic,1300,Hatchback,Jaffna,Used,Individual,White,16,5,Medium Tax Era,Standard,Medium,0,14.490577267465351,Mid (4-7yr),15497.8,Medium,0,0,Small,2,2,2,2
Toyota,Premio,2015,1450648.0,109285,Petrol,Automatic,1500,Sedan,Kandy,Used,Dealer,White,8,9,Low Tax Era,Standard,Low,0,14.187521600466827,Old (8-12yr),12142.777777777777,High,0,0,Small,1,1,3,2
Honda,City,2020,2436059.0,37435,Petrol,Manual,1800,Wagon,Colombo,Used,Individual,White,8,4,High Tax Era,Standard,Low,0,14.70589253805047,Mid (4-7yr),9358.75,Low,0,0,Medium,1,3,1,3
Toyota,Corolla,2023,4364980.125,7716,Diesel,Automatic,1500,Sedan,Kandy,Used,Dealer,White,7,1,High Tax Era,Standard,Low,0,15.28912442307696,New (0-3yr),7716.0,Low,0,0,Small,1,3,1,2
Suzuki,Celerio,2015,1259647.0,51135,Hybrid,Automatic,1500,Sedan,Matara,Reconditioned,Individual,Black,13,9,Low Tax Era,Standard,High,0,14.046342874818603,Old (8-12yr),5681.666666666667,Medium,0,0,Small,3,1,2,2
Toyota,Axio,2016,1641498.0,47139,Diesel,Automatic,2000,Sedan,Anuradhapura,Used,Dealer,Silver,9,8,Medium Tax Era,Standard,Low,1,14.311120406724696,Old (8-12yr),5892.375,Low,0,0,Medium,1,2,1,3
KIA,Picanto,2014,979180.0,174311,Diesel,Automatic,1500,Wagon,Galle,Used,Individual,Silver,7,10,Low Tax Era,Standard,Low,0,13.794471786957175,Old (8-12yr),17431.1,Very High,0,0,Small,1,1,4,2
Suzuki,Hustler,2018,1578985.0,55029,Petrol,Automatic,1000,Hatchback,Kandy,Used,Individual,Silver,20,6,Medium Tax Era,Standard,Medium,0,14.272293426827352,Mid (4-7yr),9171.5,Medium,0,0,Small,2,2,2,2
Nissan,Note,2017,1761463.0,96249,Electric,Automatic,0,Van,Galle,Used,Dealer,Red,12,7,Medium Tax Era,Standard,Very High,0,14.38165583942714,Mid (4-7yr),13749.857142857143,Medium,0,0,Micro,4,2,2,1
Suzuki,Swift,2020,1810637.0,22770,Petrol,Automatic,1800,Hatchback,Galle,Used,Dealer,White,20,4,High Tax Era,Standard,Low,1,14.409189827321192,Mid (4-7yr),5692.5,Low,0,0,Medium,1,3,1,3
Toyota,Prius,2013,1462659.0,118769,Hybrid,Automatic,2000,Wagon,Ratnapura,Used,Individual,Silver,11,11,Low Tax Era,Standard,High,1,14.195767253813619,Old (8-12yr),10797.181818181818,High,0,0,Medium,3,1,3,3
Toyota,Prius,2012,1284295.0,105407,Hybrid,Automatic,1300,Wagon,Gampaha,Used,Individual,White,9,12,Low Tax Era,Standard,High,1,14.065721266259196,Old (8-12yr),8783.916666666666,High,0,0,Small,3,1,3,2
Toyota,CH-R,2015,2009570.0,89008,Hybrid,Automatic,1500,SUV,Ratnapura,Reconditioned,Dealer,Red,13,9,Low Tax Era,Standard,High,0,14.513431824419408,Old (8-12yr),9889.777777777777,Medium,0,0,Small,3,1,2,2
Toyota,Corolla,2015,1848595.0,72022,Diesel,Automatic,1300,Sedan,Ratnapura,Used,Dealer,Gold,23,9,Low Tax Era,Standard,Medium,0,14.429936990010841,Old (8-12yr),8002.444444444444,Medium,0,0,Small,2,1,2,2
Honda,Grace,2013,1176135.0,117242,Diesel,Manual,1300,Sedan,Colombo,Reconditioned,Dealer,White,15,11,Low Tax Era,Standard,Medium,0,13.9777450470127,Old (8-12yr),10658.363636363636,High,0,0,Small,2,1,3,2
Toyota,Axio,2020,3521598.0,45511,Hybrid,Automatic,1000,Sedan,Jaffna,Reconditioned,Individual,Silver,17,4,High Tax Era,Standard,High,1,15.074425705792459,Mid (4-7yr),11377.75,Low,0,1,Small,3,3,1,2
Honda,Vezel,2013,1063760.0,158206,Diesel,Automatic,1300,SUV,Gampaha,Used,Dealer,White,7,11,Low Tax Era,Standard,Medium,1,13.877321299591813,Old (8-12yr),14382.363636363636,Very High,0,0,Small,2,1,4,2
Suzuki,Alto,2010,500000.0,218878,Petrol,Automatic,660,Hatchback,Batticaloa,Reconditioned,Dealer,Red,10,14,Low Tax Era,Standard,Medium,1,13.122365377402328,Vintage (13+yr),15634.142857142857,Very High,0,1,Micro,2,1,4,1
Toyota,CH-R,2021,4364980.125,23774,Electric,Automatic,0,SUV,Galle,Reconditioned,Individual,Silver,10,3,High Tax Era,Standard,Very High,0,15.28912442307696,New (0-3yr),7924.666666666667,Low,0,0,Micro,4,3,1,1
Toyota,CH-R,2012,990821.0,242333,Petrol,Automatic,1500,SUV,Colombo,Used,Individual,White,5,12,Low Tax Era,Standard,Low,0,13.806290180630201,Old (8-12yr),20194.416666666668,Very High,0,0,Small,1,1,4,2
Toyota,Camry,2008,564059.0,158944,Petrol,Automatic,1000,Sedan,Matara,Reconditioned,Individual,Brown,10,16,Low Tax Era,Standard,Medium,0,13.242915907800652,Vintage (13+yr),9934.0,Very High,0,0,Small,2,1,4,2
KIA,Sportage,2015,1665071.0,86380,Hybrid,Automatic,2000,Coupe,Matara,Used,Individual,Green,22,9,Low Tax Era,Standard,High,0,14.325378923704962,Old (8-12yr),9597.777777777777,Medium,0,0,Medium,3,1,2,3
Suzuki,Celerio,2019,1761214.0,90362,Petrol,Automatic,1000,Coupe,Gampaha,Used,Dealer,Silver,22,5,Medium Tax Era,Standard,Medium,0,14.38151446974775,Mid (4-7yr),18072.4,Medium,0,0,Small,2,2,2,2
Toyota,Corolla,2011,831197.0,138001,Petrol,Automatic,1500,Sedan,Colombo,Used,Individual,Red,8,13,Low Tax Era,Standard,Low,0,13.630623312604492,Vintage (13+yr),10615.461538461539,High,0,0,Small,1,1,3,2
Toyota,Premio,2021,3541622.0,49256,Diesel,Manual,1800,Sedan,Galle,Used,Dealer,Gold,13,3,High Tax Era,Standard,Low,0,15.080095654618873,New (0-3yr),16418.666666666668,Low,0,0,Medium,1,3,1,3
