model,year,price,mileage,engine_capacity,color,features_count,vehicle_age,tax_era,fuel_efficiency,is_popular_model,log_price,age_group,mileage_per_year,mileage_category,brand_age_interaction,is_premium_combo,engine_category,fuel_efficiency_enc,tax_era_enc,mileage_category_enc,engine_category_enc,brand_Benz,brand_Honda,brand_Hyundai,brand_KIA,brand_Mazda,brand_Mitsubishi,brand_Nissan,brand_Suzuki,brand_Toyota,fuel_type_Electric,fuel_type_Hybrid,fuel_type_Petrol,transmission_Manual,body_type_Hatchback,body_type_SUV,body_type_Sedan,body_type_Van,body_type_Wagon,condition_Used,seller_type_Individual,brand_category_Standard,location_Batticaloa,location_Colombo,location_Galle,location_Gampaha,location_Jaffna,location_Kalutara,location_Kandy,location_Kurunegala,location_Matara,location_Negombo,location_Ratnapura
Rio,2009,555088.0,121911,1500,Gold,23,15,Low Tax Era,Low,0,13.226883740232584,Vintage (13+yr),8127.4,High,0,0,Small,1,1,3,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Spacia,2020,2094599.0,16019,1300,Black,10,4,High Tax Era,High,0,14.554873162321183,Mid (4-7yr),4004.75,Low,0,0,Small,3,3,1,2,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
Camry,2016,2104885.0,60115,2000,Black,12,8,Medium Tax Era,High,0,14.559771866862492,Old (8-12yr),7514.375,Medium,0,0,Medium,3,2,2,3,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
Freed,2014,1477492.0,185852,0,Silver,10,10,Low Tax Era,Very High,0,14.20585729051851,Old (8-12yr),18585.2,Very High,0,0,Micro,4,1,4,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Mazda 3,2017,1693277.0,102979,1800,Silver,23,7,Medium Tax Era,Low,0,14.34217685318729,Mid (4-7yr),14711.285714285714,High,0,0,Medium,1,2,3,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False
Every,2018,1750310.0,76527,1000,Silver,13,6,Medium Tax Era,High,0,14.375304044396097,Mid (4-7yr),12754.5,Medium,0,0,Small,3,2,2,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
CX-3,2014,1152701.0,100967,2000,White,6,10,Low Tax Era,Low,0,13.957619309644421,Old (8-12yr),10096.7,High,0,0,Medium,1,1,3,3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Corolla,2019,2921283.0,100587,1500,Silver,6,5,Medium Tax Era,High,0,14.887533803620704,Mid (4-7yr),20117.4,High,0,0,Small,3,2,3,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
CX-5,2011,794121.0,174328,1300,Black,22,13,Low Tax Era,Medium,0,13.5849923808189,Vintage (13+yr),13409.846153846154,Very High,0,0,Small,2,1,4,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
Vezel,2012,1087012.0,226149,2000,Grey,19,12,Low Tax Era,Low,1,13.89894412555345,Old (8-12yr),18845.75,Very High,0,0,Medium,1,1,4,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
Vitz,2017,2283461.0,115172,1300,Grey,20,7,Medium Tax Era,Medium,0,14.64120327034764,Mid (4-7yr),16453.14285714286,High,0,0,Small,2,2,3,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False
Grace,2010,728971.0,232150,1800,Black,11,14,Low Tax Era,Low,0,13.49939060147401,Vintage (13+yr),16582.14285714286,Very High,0,0,Medium,1,1,4,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Celerio,2018,1798521.0,119139,1000,Blue,18,6,Medium Tax Era,High,0,14.402475774458903,Mid (4-7yr),19856.5,High,0,0,Small,3,2,3,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
Insight,2021,4114119.0,37778,0,White,22,3,High Tax Era,Very High,0,15.229935517461913,New (0-3yr),12592.666666666666,Low,0,0,Micro,4,3,1,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
Prius,2013,1497594.0,169831,0,Black,13,11,Low Tax Era,Very High,1,14.219371046024678,Old (8-12yr),15439.181818181818,Very High,0,0,Micro,4,1,4,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Tiida,2021,2345932.0,28509,2000,Red,11,3,High Tax Era,Low,0,14.668193748537949,New (0-3yr),9503.0,Low,0,0,Medium,1,3,1,3,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False
Grace,2020,3311864.0,39182,1000,Black,18,4,High Tax Era,High,0,15.013022032786976,Mid (4-7yr),9795.5,Low,0,0,Small,3,3,1,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
Prius,2016,1797115.0,79585,2000,White,8,8,Medium Tax Era,Low,1,14.401693715713467,Old (8-12yr),9948.125,Medium,0,0,Medium,1,2,2,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
Vezel,2009,828103.0,166994,1000,White,23,15,Low Tax Era,Medium,1,13.626894029344626,Vintage (13+yr),11132.933333333332,Very High,0,1,Small,2,1,4,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Alto,2013,625203.0,207368,800,White,13,11,Low Tax Era,Medium,1,13.345833275461647,Old (8-12yr),18851.636363636364,Very High,0,0,Small,2,1,4,2,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
Prius,2017,2237777.0,95413,1800,Black,6,7,Medium Tax Era,Low,1,14.620993967223331,Mid (4-7yr),13630.42857142857,Medium,0,0,Medium,1,2,2,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
X3,2013,2134756.0,210270,0,Grey,23,11,Low Tax Era,Very High,0,14.573863380836967,Old (8-12yr),19115.454545454544,Very High,11,0,Micro,4,1,4,1,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
Rio,2011,741092.0,170153,1000,White,10,13,Low Tax Era,Medium,0,13.51588140247587,Vintage (13+yr),13088.692307692309,Very High,0,0,Small,2,1,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
Aqua,2018,3334524.0,89002,1000,Black,22,6,Medium Tax Era,High,1,15.019840798402312,Mid (4-7yr),14833.666666666666,Medium,0,1,Small,3,2,2,2,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
Picanto,2015,1549631.0,83167,1800,Silver,15,9,Low Tax Era,High,0,14.253528041352153,Old (8-12yr),9240.777777777777,Medium,0,0,Medium,3,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
Elantra,2021,2469600.0,43395,1500,White,7,3,High Tax Era,Low,0,14.719567157093879,New (0-3yr),14465.0,Low,0,0,Small,1,3,1,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
Hustler,2012,524144.0,121581,1300,White,10,12,Low Tax Era,Medium,0,13.16952364258119,Old (8-12yr),10131.75,High,0,0,Small,2,1,3,2,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False
Spacia,2010,500000.0,195603,1800,White,10,14,Low Tax Era,Low,0,13.122365377402328,Vintage (13+yr),13971.642857142857,Very High,0,0,Medium,1,1,4,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False
Premio,2018,2069631.0,99682,2000,Black,5,6,Medium Tax Era,Low,0,14.542881371659432,Mid (4-7yr),16613.666666666668,Medium,0,0,Medium,1,2,2,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Hustler,2013,878384.0,237094,1800,Silver,12,11,Low Tax Era,High,0,13.685840273088866,Old (8-12yr),21554.0,Very High,0,0,Medium,3,1,4,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
E250,2017,3647017.0,88821,3000,White,15,7,Medium Tax Era,Low,0,15.109420405342114,Mid (4-7yr),12688.714285714286,Medium,7,0,Large,1,2,2,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
Ertiga,2016,1252444.0,43323,1500,Grey,21,8,Medium Tax Era,Low,0,14.04060819880134,Old (8-12yr),5415.375,Low,0,0,Small,1,2,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
Civic,2017,2076303.0,41979,1500,White,14,7,Medium Tax Era,Low,0,14.546099948000085,Mid (4-7yr),5997.0,Low,0,0,Small,1,2,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
Demio,2013,1045751.0,116680,1000,Silver,17,11,Low Tax Era,High,0,13.860246801805605,Old (8-12yr),10607.272727272728,High,0,0,Small,3,1,3,2,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
Sorento,2021,2637425.0,57642,1300,Red,5,3,High Tax Era,High,0,14.78531399950082,New (0-3yr),19214.0,Medium,0,0,Small,3,3,2,2,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
X-Trail,2017,1154294.0,117281,1000,White,5,7,Medium Tax Era,Medium,0,13.959000325964062,Mid (4-7yr),16754.428571428572,High,0,0,Small,2,2,3,2,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
Accord,2011,725727.0,194430,1500,White,12,13,Low Tax Era,Low,0,13.494930567958589,Vintage (13+yr),14956.153846153846,Very High,0,0,Small,1,1,4,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
Picanto,2010,591586.0,235312,1800,Red,18,14,Low Tax Era,Low,0,13.290564035270378,Vintage (13+yr),16808.0,Very High,0,0,Medium,1,1,4,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False
Axio,2013,1252495.0,121965,1500,White,9,11,Low Tax Era,Low,1,14.040648918323283,Old (8-12yr),11087.727272727272,High,0,1,Small,1,1,3,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
Tucson,2015,1302376.0,114155,1500,White,22,9,Low Tax Era,High,0,14.079701614369318,Old (8-12yr),12683.888888888889,High,0,0,Small,3,1,3,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
Elantra,2019,2079995.0,117199,1000,Black,9,5,Medium Tax Era,High,0,14.547876528598728,Mid (4-7yr),23439.8,High,0,0,Small,3,2,3,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
CH-R,2015,2006455.0,48195,1000,Silver,23,9,Low Tax Era,High,0,14.511880539717048,Old (8-12yr),5355.0,Low,0,0,Small,3,1,1,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
Creta,2008,500000.0,211765,1000,Silver,14,16,Low Tax Era,Medium,0,13.122365377402328,Vintage (13+yr),13235.3125,Very High,0,0,Small,2,1,4,2,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
i10,2019,1964163.0,77489,1300,White,16,5,Medium Tax Era,Medium,0,14.490577267465351,Mid (4-7yr),15497.8,Medium,0,0,Small,2,2,2,2,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False
Premio,2015,1450648.0,109285,1500,White,8,9,Low Tax Era,Low,0,14.187521600466827,Old (8-12yr),12142.777777777777,High,0,0,Small,1,1,3,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
City,2020,2436059.0,37435,1800,White,8,4,High Tax Era,Low,0,14.70589253805047,Mid (4-7yr),9358.75,Low,0,0,Medium,1,3,1,3,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Corolla,2023,4364980.125,7716,1500,White,7,1,High Tax Era,Low,0,15.28912442307696,New (0-3yr),7716.0,Low,0,0,Small,1,3,1,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
Celerio,2015,1259647.0,51135,1500,Black,13,9,Low Tax Era,High,0,14.046342874818603,Old (8-12yr),5681.666666666667,Medium,0,0,Small,3,1,2,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
